ATP,Tournament,Tournament_Int,Date,Series,Series_Int,Court,Court_Int,Surface,Surface_Int,Round,Round_Int,Best_of,Winner,Winner_Int,Player1,Player1_Int,Player2,Player2_Int,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds
5,ApiaInternational,1.6127,1/10/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,ZverevM.,6.4668,ZverevM.,6.4668,AlmagroN.,6.6277,50,43,1.83,1.94
5,ApiaInternational,1.6127,1/10/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,MullerG.,6.6176,MullerG.,6.6176,DolgopolovO.,6.6982,34,63,1.57,2.37
5,ApiaInternational,1.6127,1/10/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,GranollersM.,6.6896,GranollersM.,6.6896,GiraldoS.,6.7978,37,90,1.62,2.25
5,ApiaInternational,1.6127,1/10/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,ThompsonJ.,6.7926,ThompsonJ.,6.7926,BasilashviliN.,6.9697,75,94,1.5,2.53
5,ApiaInternational,1.6127,1/11/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,CuevasP.,6.6947,CuevasP.,6.6947,MahutN.,6.9648,22,38,2.23,1.64
5,ApiaInternational,1.6127,1/11/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,MullerG.,6.6176,MullerG.,6.6176,BartonM.,6.9538,34,198,1.3,3.43
5,ApiaInternational,1.6127,1/11/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,CarrenoBustaP.,6.9758,CarrenoBustaP.,6.9758,ZverevM.,6.886,30,50,1.94,1.83
5,ApiaInternational,1.6127,1/11/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,KohlschreiberP.,6.5159,KohlschreiberP.,6.5159,ThompsonJ.,6.0466,32,75,1.52,2.5
5,ApiaInternational,1.6127,1/11/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,EvansD.,6.7083,EvansD.,6.7083,GranollersM.,6.8188,67,37,1.99,1.8
5,ApiaInternational,1.6127,1/11/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,TroickiV.,6.8786,TroickiV.,6.8786,LorenziP.,6.7829,29,41,1.33,3.27
5,ApiaInternational,1.6127,1/11/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,KuznetsovAn.,6.718,KuznetsovAn.,6.718,DeMinaurA.,6.5986,48,333,1.32,3.27
5,ApiaInternational,1.6127,1/11/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,ThiemD.,6.5644,ThiemD.,6.5644,EliasG.,6.3503,8,81,1.14,5.53
5,ApiaInternational,1.6127,1/12/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,MullerG.,6.6176,MullerG.,6.6176,CuevasP.,6.4804,34,22,1.62,2.27
5,ApiaInternational,1.6127,1/12/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,TroickiV.,6.8786,TroickiV.,6.8786,KohlschreiberP.,6.3835,29,32,1.75,2.05
5,ApiaInternational,1.6127,1/12/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,KuznetsovAn.,6.718,KuznetsovAn.,6.718,CarrenoBustaP.,6.5242,48,30,2.05,1.76
5,ApiaInternational,1.6127,1/12/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,EvansD.,6.7083,EvansD.,6.7083,ThiemD.,6.1001,67,8,3.87,1.25
5,ApiaInternational,1.6127,1/13/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,MullerG.,6.6176,MullerG.,6.6176,TroickiV.,6.025,34,29,2.26,1.63
5,ApiaInternational,1.6127,1/13/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,EvansD.,6.7083,EvansD.,6.7083,KuznetsovAn.,6.9811,67,48,2.39,1.57
5,ApiaInternational,1.6127,1/14/17,ATP250,2.9693,Outdoor,3.6494,Hard,4.4983,TheFinal,5.3011,3,MullerG.,6.6176,MullerG.,6.6176,EvansD.,6.5844,34,67,1.52,2.54
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DeMinaurA.,6.1938,DeMinaurA.,6.1938,MelzerG.,6.9859,301,87,2.45,1.54
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ChardyJ.,6.2796,ChardyJ.,6.2796,AlmagroN.,6.6277,72,42,1.81,1.97
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,TroickiV.,6.8786,TroickiV.,6.8786,DzumhurD.,6.4922,35,78,1.22,4.25
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,EstrellaBurgosV.,6.6788,EstrellaBurgosV.,6.6788,BedeneA.,6.874,103,109,5.07,1.16
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,HarrisonR.,6.4046,HarrisonR.,6.4046,MahutN.,6.9648,82,41,1.68,2.15
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,NishikoriK.,6.1257,NishikoriK.,6.1257,KuznetsovAn.,6.9811,5,45,1.09,7.23
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ZverevM.,6.4668,ZverevM.,6.4668,GarciaLopezG.,6.3182,50,74,1.29,3.51
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,QuerreyS.,6.4965,QuerreyS.,6.4965,HalysQ.,6.1915,32,155,1.36,3.1
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BerdychT.,6.2517,BerdychT.,6.2517,VanniL.,6.9908,10,157,1.04,11.34
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,TomicB.,6.5792,TomicB.,6.5792,BellucciT.,6.256,27,62,1.39,2.97
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,RublevA.,6.6885,RublevA.,6.6885,LuY.H.,6.1586,152,60,3.01,1.38
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,IsnerJ.,6.2262,IsnerJ.,6.2262,KravchukK.,6.5302,19,88,1.1,6.71
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,CilicM.,6.22,CilicM.,6.22,JanowiczJ.,6.7232,7,273,1.1,6.78
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,JaziriM.,6.3526,JaziriM.,6.3526,SoedaG.,6.9887,56,139,1.57,2.37
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,MurrayA.,6.2537,MurrayA.,6.2537,MarchenkoI.,6.0605,1,95,1.01,22.91
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,LajovicD.,6.4079,LajovicD.,6.4079,RobertS.,6.9152,94,55,2.01,1.79
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SchwartzmanD.,6.0786,SchwartzmanD.,6.0786,CuevasP.,6.4804,54,22,2.02,1.77
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,LackoL.,6.3897,LackoL.,6.3897,RamosVinolasA.,6.1765,121,26,2.17,1.67
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,KhachanovK.,6.8015,KhachanovK.,6.8015,MannarinoA.,6.4002,52,61,1.7,2.12
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,LorenziP.,6.4865,LorenziP.,6.4865,DuckworthJ.,6.4146,43,107,2.17,1.67
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SeppiA.,6.5043,SeppiA.,6.5043,MathieuP.H.,6.374,89,75,1.36,3.13
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,RubinN.,6.3285,RubinN.,6.3285,FratangeloB.,6.1595,200,113,2.31,1.6
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BublikA.,6.3665,BublikA.,6.3665,PouilleL.,6.4432,207,16,3.96,1.25
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SelaD.,6.4601,SelaD.,6.4601,GranollersM.,6.8188,67,38,1.98,1.8
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,EvansD.,6.7083,EvansD.,6.7083,BagnisF.,6.4019,51,65,1.28,3.61
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,MonteiroT.,6.7937,12,83,1.02,14.21
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SockJ.,6.5077,SockJ.,6.5077,HerbertP.H.,6.4789,20,73,1.2,4.43
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,JohnsonS.,6.7032,JohnsonS.,6.7032,DelbonisF.,6.9042,30,44,1.26,3.8
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,KyrgiosN.,6.7052,KyrgiosN.,6.7052,EliasG.,6.3503,13,77,1.07,8.06
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,WawrinkaS.,6.9056,WawrinkaS.,6.9056,KlizanM.,6.5349,4,34,1.05,10.2
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DarcisS.,6.8219,DarcisS.,6.8219,GrothS.,6.8155,71,162,1.57,2.35
6,AustralianOpen,1.8566,1/16/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,FedererR.,6.9997,FedererR.,6.9997,MelzerJ.,6.1345,17,300,1.04,11.25
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,KohlschreiberP.,6.5159,KohlschreiberP.,6.5159,BasilashviliN.,6.9697,33,92,1.22,4.23
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DutraSilvaR.,6.26,DutraSilvaR.,6.26,DonaldsonJ.,6.4943,439,101,4.02,1.23
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,YoungD.,6.6068,YoungD.,6.6068,FabbianoT.,6.8019,85,141,1.5,2.57
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,SimonG.,6.6845,SimonG.,6.6845,MmohM.,6.9087,25,190,1.17,4.87
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ZverevA.,6.77,ZverevA.,6.77,HaaseR.,6.9075,24,57,1.11,6.41
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BerlocqC.,6.8182,BerlocqC.,6.8182,AlbotR.,6.5896,90,96,1.89,1.88
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,NishiokaY.,6.8975,NishiokaY.,6.8975,BoltA.,6.0189,99,632,1.53,2.48
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,RaonicM.,6.0616,RaonicM.,6.0616,BrownD.,6.3077,3,66,1.04,10.88
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,GoffinD.,6.2789,GoffinD.,6.2789,OpelkaR.,6.8548,11,208,1.14,5.48
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,TiafoeF.,6.0607,TiafoeF.,6.0607,KukushkinM.,6.4814,108,98,1.54,2.45
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,CarrenoBustaP.,6.9758,CarrenoBustaP.,6.9758,PolanskyP.,6.2165,31,132,1.22,4.24
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,NadalR.,6.2304,NadalR.,6.2304,MayerF.,6.0355,9,49,1.04,11.02
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,EdmundK.,6.8384,EdmundK.,6.8384,GiraldoS.,6.7978,46,91,1.29,3.49
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BaghdatisM.,6.1131,BaghdatisM.,6.1131,YouzhnyM.,6.2934,36,70,1.6,2.31
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ThiemD.,6.5644,ThiemD.,6.5644,StruffJ.L.,6.5572,8,58,1.29,3.51
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,MullerG.,6.6176,MullerG.,6.6176,FritzT.,6.5816,28,93,1.35,3.14
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,WhittingtonA.,6.0321,WhittingtonA.,6.0321,PavlasekA.,6.9848,194,86,2.79,1.43
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,BautistaAgutR.,6.2761,BautistaAgutR.,6.2761,PellaG.,6.1863,14,81,1.08,7.88
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,GasquetR.,6.4138,GasquetR.,6.4138,MottB.,6.1854,18,287,1.02,14.26
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DolgopolovO.,6.8643,DolgopolovO.,6.8643,CoricB.,6.4566,69,59,1.84,1.94
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ThompsonJ.,6.7926,ThompsonJ.,6.7926,SousaJ.,6.9402,76,37,2.48,1.52
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,StepanekR.,6.7437,StepanekR.,6.7437,TursunovD.,6.942,102,405,1.13,5.78
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,KarlovicI.,6.975,KarlovicI.,6.975,ZeballosH.,6.6906,21,68,1.29,3.54
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,EscobedoE.,6.0929,EscobedoE.,6.0929,MedvedevD.,6.4801,131,63,2.77,1.44
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,ChungH.,6.0569,ChungH.,6.0569,OlivoR.,6.7994,105,79,1.2,4.36
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,FerrerD.,6.3881,FerrerD.,6.3881,JasikaO.,6.8319,23,290,1.15,5.14
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,PaireB.,6.3788,PaireB.,6.3788,HaasT.,6.5414,47,N/A,1.22,4.16
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,MonfilsG.,6.3909,MonfilsG.,6.3909,VeselyJ.,6.9186,6,53,1.28,3.58
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,FogniniF.,6.7763,FogniniF.,6.7763,LopezF.,6.2869,48,29,2.15,1.68
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DimitrovG.,6.5157,DimitrovG.,6.5157,OConnellC.,6.4846,15,231,1.02,14.01
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,DjokovicN.,6.9457,DjokovicN.,6.9457,VerdascoF.,6.8609,2,40,1.06,9.53
6,AustralianOpen,1.8566,1/17/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,5,IstominD.,6.8624,IstominD.,6.8624,DodigI.,6.1563,117,170,2.01,1.77
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,NishikoriK.,6.1257,NishikoriK.,6.1257,ChardyJ.,6.4675,5,72,1.08,7.67
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,JaziriM.,6.3526,JaziriM.,6.3526,BublikA.,6.1114,56,207,1.45,2.73
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,LajovicD.,6.4389,12,94,1.05,10.57
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,LackoL.,6.3897,LackoL.,6.3897,SelaD.,6.938,121,67,2.76,1.43
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,ZverevM.,6.4668,ZverevM.,6.4668,IsnerJ.,6.1438,50,19,2.79,1.42
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,BerdychT.,6.2517,BerdychT.,6.2517,HarrisonR.,6.3624,10,82,1.16,4.98
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,WawrinkaS.,6.9056,WawrinkaS.,6.9056,JohnsonS.,6.1087,4,30,1.25,3.84
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,TroickiV.,6.8786,TroickiV.,6.8786,LorenziP.,6.7829,35,43,1.23,4.17
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,FedererR.,6.9997,FedererR.,6.9997,RubinN.,6.3011,17,200,1.02,14.09
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,DarcisS.,6.8219,DarcisS.,6.8219,SchwartzmanD.,6.1858,71,54,2.25,1.63
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,QuerreyS.,6.4965,QuerreyS.,6.4965,DeMinaurA.,6.5986,32,301,1.29,3.58
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,SeppiA.,6.5043,SeppiA.,6.5043,KyrgiosN.,6.7123,89,13,7.29,1.09
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,EvansD.,6.7083,EvansD.,6.7083,CilicM.,6.0228,51,7,4.93,1.17
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,SockJ.,6.5077,SockJ.,6.5077,KhachanovK.,6.6792,20,52,1.32,3.33
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,TomicB.,6.5792,TomicB.,6.5792,EstrellaBurgosV.,6.9905,27,103,1.06,8.69
6,AustralianOpen,1.8566,1/18/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,MurrayA.,6.2537,MurrayA.,6.2537,RublevA.,6.6791,1,152,1.01,19.84
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,GasquetR.,6.4138,GasquetR.,6.4138,BerlocqC.,6.6551,18,90,1.03,13.18
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,CarrenoBustaP.,6.9758,CarrenoBustaP.,6.9758,EdmundK.,6.2081,31,46,2.1,1.72
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,KohlschreiberP.,6.5159,KohlschreiberP.,6.5159,YoungD.,6.8529,33,85,1.4,2.92
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,SimonG.,6.6845,SimonG.,6.6845,DutraSilvaR.,6.9251,25,439,1.06,9.02
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,BautistaAgutR.,6.2761,BautistaAgutR.,6.2761,NishiokaY.,6.774,14,99,1.05,9.52
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,DimitrovG.,6.5157,DimitrovG.,6.5157,ChungH.,6.0544,15,105,1.12,6.03
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,FerrerD.,6.3881,FerrerD.,6.3881,EscobedoE.,6.1645,23,131,1.24,4.01
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,IstominD.,6.8624,IstominD.,6.8624,DjokovicN.,6.0582,117,2,21.2,1.01
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,RaonicM.,6.0616,RaonicM.,6.0616,MullerG.,6.1554,3,28,1.22,4.23
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,GoffinD.,6.2789,GoffinD.,6.2789,StepanekR.,6.8325,11,102,1.23,4.18
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,MonfilsG.,6.3909,MonfilsG.,6.3909,DolgopolovO.,6.6982,6,69,1.22,4.27
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,KarlovicI.,6.975,KarlovicI.,6.975,WhittingtonA.,6.7396,21,194,1.35,3.17
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,ZverevA.,6.77,ZverevA.,6.77,TiafoeF.,6.1694,24,108,1.18,4.8
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,PaireB.,6.3788,PaireB.,6.3788,FogniniF.,6.0781,47,48,2.09,1.72
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,ThiemD.,6.5644,ThiemD.,6.5644,ThompsonJ.,6.0466,8,76,1.22,4.23
6,AustralianOpen,1.8566,1/19/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,5,NadalR.,6.2304,NadalR.,6.2304,BaghdatisM.,6.6537,9,36,1.08,7.95
6,AustralianOpen,1.8566,1/20/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,5,SeppiA.,6.5043,SeppiA.,6.5043,DarcisS.,6.3147,89,71,1.7,2.14
6,AustralianOpen,1.8566,1/20/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,5,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,SockJ.,6.6367,12,20,1.5,2.55
6,AustralianOpen,1.8566,1/20/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,5,ZverevM.,6.4668,ZverevM.,6.4668,JaziriM.,6.9666,50,56,1.99,1.84
6,AustralianOpen,1.8566,1/20/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,5,WawrinkaS.,6.9056,WawrinkaS.,6.9056,TroickiV.,6.025,4,35,1.13,5.87
6,AustralianOpen,1.8566,1/20/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,5,MurrayA.,6.2537,MurrayA.,6.2537,QuerreyS.,6.8631,1,32,1.02,13.68
6,AustralianOpen,1.8566,1/20/17,GrandSlam,2.9709,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,5,EvansD.,6.7083,EvansD.,6.7083,TomicB.,6.6345,51,27,2.33,1.59
